ORIGIN_AIRPORT_ID,Year,Origin Airport Code,Total Departures,Total Passengers,Total Seats,Total Load Factor (%),Total Passengers/Flight,Total Seats/Flight,Total Distance/Flight (sm),Total Distance/Passenger (sm),Total Payload (lbs),Total Freight (lbs),Total Mail (lbs),Domestic Departures,Domestic Passengers,Domestic Seats,Domestic Load Factor (%),Domestic Passengers/Flight,Domestic Seats/Flight,Domestic Distance/Flight (sm),Domestic Distance/Passenger (sm),Domestic Payload (lbs),Domestic Freight (lbs),Domestic Mail (lbs),Outbound International Departures,Outbound International Passengers,Outbound International Seats,Outbound International Load Factor (%),Outbound International Passengers/Flight,Outbound International Seats/Flight,Outbound International Distance/Flight (sm),Outbound International Distance/Passenger (sm),Outbound International Payload (lbs),Outbound International Freight (lbs),Outbound International Mail (lbs),Inbound International Departures,Inbound International Passengers,Inbound International Seats,Inbound International Load Factor (%),Inbound International Passengers/Flight,Inbound International Seats/Flight,Inbound International Distance/Flight (sm),Inbound International Distance/Passenger (sm),Inbound International Payload (lbs),Inbound International Freight (lbs),Inbound International Mail (lbs),Origin City Name,Origin Airport Name
14718,2016,SCM,"2,250","7,483","18,974",39.4,3.325777778,8.432888889,90.68444444,90.62140853,"6,543,940","48,820","259,721","2,250","7,483","18,974",39.4,3.325777778,8.432888889,90.68444444,90.62140853,"6,543,940","48,820","259,721",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14718,2017,SCM,"1,849","5,886","15,049",39.1,3.183342347,8.138994051,97.86803678,94.44852192,"5,448,670","43,649","168,818","1,849","5,886","15,049",39.1,3.183342347,8.138994051,97.86803678,94.44852192,"5,448,670","43,649","168,818",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14718,2018,SCM,"1,877","6,276","15,426",40.7,3.343633458,8.218433671,100.4086308,96.32361377,"5,508,000","37,980","141,259","1,877","6,276","15,426",40.7,3.343633458,8.218433671,100.4086308,96.32361377,"5,508,000","37,980","141,259",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14718,2019,SCM,"1,925","6,793","15,920",42.7,3.528831169,8.27012987,100.5148052,95.78654497,"5,603,640","28,621","170,301","1,925","6,793","15,920",42.7,3.528831169,8.27012987,100.5148052,95.78654497,"5,603,640","28,621","170,301",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14718,2020,SCM,"1,138","2,646","9,262",28.6,2.32513181,8.13884007,108.9692443,99.27399849,"3,186,100","27,449","121,181","1,138","2,646","9,262",28.6,2.32513181,8.13884007,108.9692443,99.27399849,"3,186,100","27,449","121,181",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14718,2021,SCM,"1,250","3,576","11,012",32.5,2.8608,8.8096,116.664,106.5246085,"3,633,550","29,368","73,949","1,250","3,576","11,012",32.5,2.8608,8.8096,116.664,106.5246085,"3,633,550","29,368","73,949",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14718,2022,SCM,"1,675","4,773","13,012",36.7,2.849552239,7.768358209,118.0352239,109.5070186,"5,222,100","24,476","64,913","1,675","4,773","13,012",36.7,2.849552239,7.768358209,118.0352239,109.5070186,"5,222,100","24,476","64,913",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14718,2023,SCM,"1,648","4,942","13,292",37.2,2.998786408,8.065533981,113.3950243,108.1038041,"4,870,849","48,225","68,653","1,648","4,942","13,292",37.2,2.998786408,8.065533981,113.3950243,108.1038041,"4,870,849","48,225","68,653",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14718,2024M1-10,SCM,"1,279","4,171","10,653",39.2,3.261141517,8.329163409,109.8287725,107.3330137,"3,571,750","44,476","64,809","1,279","4,171","10,653",39.2,3.261141517,8.329163409,109.8287725,107.3330137,"3,571,750","44,476","64,809",,,,,,,,,,,,,,,,,,,,,,,Scammon Bay (SCM),Scammon Bay Airport (SCM)
14730,2014,SDF,"59,464","1,661,245","2,124,005",78.2,27.93698708,35.71917463,816.8972319,531.2484781,"4,827,814,421","2,618,318,182","76,443,639","57,977","1,661,245","2,123,905",78.2,28.65351777,36.63357883,794.9743519,531.2484781,"4,650,185,595","2,495,012,888","70,569,896","1,487",0,100,0,0,0.067249496,"1,671.65",,"177,628,826","123,305,294","5,873,743","1,974",0,0,,0,0,"1,993.13",,"237,056,490","131,119,473","688,533",Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2015,SDF,"59,854","1,663,390","2,078,621",80,27.79079092,34.72818859,836.9415912,536.9370977,"4,952,293,786","2,574,167,881","88,397,703","58,380","1,663,372","2,078,595",80,28.49215485,35.60457348,814.9086845,536.9375407,"4,776,592,267","2,462,114,763","82,813,859","1,474",18,26,69.2,0.012211669,0.017639077,"1,709.59",496,"175,701,519","112,053,118","5,583,844","1,974",14,18,77.8,0.007092199,0.009118541,"2,015.60",496,"240,083,156","130,390,216","184,582",Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2016,SDF,"63,126","1,653,222","2,129,255",77.6,26.18924057,33.73023794,843.1705636,538.3801147,"5,275,207,633","2,678,878,819","91,571,804","61,648","1,652,857","2,128,644",77.6,26.81120231,34.52900337,822.7829127,538.2182209,"5,099,837,505","2,566,465,500","86,682,805","1,478",365,611,59.7,0.246955345,0.413396482,"1,693.55","1,271.50","175,370,128","112,413,319","4,888,999","2,016",203,805,25.2,0.100694444,0.399305556,"2,015.30","1,043.95","236,546,755","128,174,207","89,864",Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2017,SDF,"67,221","1,716,244","2,279,828",75.3,25.53136669,33.91541334,855.5837759,550.6319737,"5,510,906,819","2,815,840,590","118,306,029","65,704","1,716,039","2,279,440",75.3,26.11772495,34.69256057,835.5446853,550.5276366,"5,335,147,208","2,698,180,072","114,716,396","1,517",205,388,52.8,0.135135135,0.255767963,"1,723.51","1,424.03","175,759,611","117,660,518","3,589,633","2,096",102,290,35.2,0.048664122,0.138358779,"2,039.89",639.9901961,"242,650,401","142,875,317","5,478",Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2018,SDF,"69,661","1,901,450","2,460,224",77.3,27.2957609,35.31709278,893.2680266,573.474683,"5,646,771,581","2,813,926,516","115,345,236","67,782","1,901,215","2,459,729",77.3,28.0489658,36.28882299,847.917692,573.3457368,"5,405,745,666","2,647,006,373","111,983,829","1,879",235,495,47.5,0.125066525,0.263437999,"2,529.21","1,616.69","241,025,915","166,920,143","3,361,407","2,289",25,377,6.6,0.0109218,0.164700743,"2,131.17","1,641.88","269,602,007","165,980,276","9,716",Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2019,SDF,"73,590","2,072,207","2,679,294",77.3,28.15881234,36.40839788,905.9083299,594.0926761,"5,743,935,093","3,051,026,815","116,029,183","71,632","2,072,152","2,678,961",77.3,28.92774179,37.39894181,860.3770801,594.088646,"5,491,260,009","2,878,340,281","115,628,090","1,958",55,333,16.5,0.028089888,0.170071502,"2,571.64",745.9272727,"252,675,084","172,686,534","401,093","2,356",379,845,44.9,0.160865874,0.358658744,"2,103.66","1,297.24","261,388,185","165,612,082",815,Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2020,SDF,"65,632","799,529","1,530,941",52.2,12.18199963,23.32613664,987.989563,566.808895,"6,502,479,418","3,207,842,336","142,732,115","63,244","799,529","1,530,941",52.2,12.64197394,24.2068971,931.9641231,566.808895,"6,189,352,794","3,008,920,079","142,730,685","2,388",0,0,,0,0,"2,471.77",,"313,126,624","198,922,257","1,430","2,727",0,0,,0,0,"2,162.22",,"356,005,909","212,299,953",0,Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2021,SDF,"73,072","1,560,965","2,123,091",73.5,21.36201281,29.05478159,969.762084,612.8938625,"7,218,697,080","3,322,152,369","196,040,019","70,340","1,560,883","2,122,731",73.5,22.19054592,30.17814899,907.3017629,612.8721076,"6,816,192,813","3,079,861,748","196,040,018","2,732",82,360,22.8,0.030014641,0.131771596,"2,577.91","1,027","402,504,267","242,290,621",1,"3,105",89,180,49.4,0.028663446,0.057971014,"2,187.40",995.3820225,"441,440,443","279,270,176",0,Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2022,SDF,"74,119","1,922,902","2,394,907",80.3,25.9434423,32.31164749,984.3491547,612.9312149,"7,358,927,853","3,286,121,657","216,887,682","71,009","1,922,430","2,394,168",80.3,27.07304708,33.71640215,909.2163247,612.6982756,"6,885,953,758","3,006,760,606","216,886,344","3,110",472,739,63.9,0.151768489,0.237620579,"2,699.82","1,561.68","472,974,095","279,361,051","1,338","3,801",22,75,29.3,0.005787951,0.01973165,"2,195.87","1,359.50","524,342,570","328,225,568","5,125",Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2023,SDF,"73,963","2,306,258","3,062,980",75.3,31.18123927,41.41232779,975.6591674,646.0281322,"6,700,925,384","2,960,881,620","124,978,147","70,612","2,306,233","3,062,945",75.3,32.66063842,43.3771172,881.9122812,646.0079688,"6,235,527,087","2,671,901,858","124,978,055","3,351",25,35,71.4,0.00746046,0.010444643,"2,951.09","2,506.08","465,398,297","288,979,762",92,"3,901",16,373,4.3,0.004101512,0.095616509,"2,187.18","2,736.56","496,845,901","328,800,366",0,Louisville (SDF),Louisville Muhammad Ali International (SDF)
14730,2024M1-10,SDF,"63,182","2,024,871","2,626,619",77.1,32.04822576,41.57226742,962.064243,626.2068813,"5,434,179,380","2,478,872,666","211,827,576","60,554","2,024,849","2,626,582",77.1,33.43873237,43.37586287,871.0972355,626.1819686,"5,088,953,796","2,242,546,807","211,797,811","2,628",22,37,59.5,0.008371385,0.014079148,"3,058.11","2,919.14","345,225,584","236,325,859","29,765","2,815",368,482,76.3,0.130728242,0.171225577,"2,148.92","1,952.71","354,645,127","242,454,781",0,Louisville (SDF),Louisville Muhammad Ali International (SDF)
14736,2014,SDM,35,77,191,40.3,2.2,5.457142857,791.7714286,182.6233766,"685,776","97,927",0,33,76,183,41.5,2.303030303,5.545454545,785.3939394,175.6842105,"638,776","97,927",0,2,1,8,12.5,0.5,4,897,710,"47,000",0,0,13,69,151,45.7,5.307692308,11.61538462,"1,365.08","1,131.01","34,968",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2015,SDM,81,6,89,6.7,0.074074074,1.098765432,"1,226.59","1,050","2,703,626","99,713",0,74,5,65,7.7,0.067567568,0.878378378,"1,093.16",138,"2,423,516","84,339",0,7,1,24,4.2,0.142857143,3.428571429,"2,637.14","5,610","280,110","15,374",0,8,6,69,8.7,0.75,8.625,"1,576.25","1,817.17","116,312","3,582",0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2016,SDM,16,34,122,27.9,2.125,7.625,260.8125,138.2941176,"94,719","2,045",0,16,34,122,27.9,2.125,7.625,260.8125,138.2941176,"94,719","2,045",0,,,,,,,,,,,,13,34,122,27.9,2.615384615,9.384615385,890.3846154,823.5294118,"31,000",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2017,SDM,37,63,144,43.8,1.702702703,3.891891892,"1,113.81",310.4285714,"1,152,183","400,225",0,35,63,139,45.3,1.8,3.971428571,"1,072.14",310.4285714,"1,055,183","390,875",0,2,0,5,0,0,2.5,"1,843",,"97,000","9,350",0,10,30,95,31.6,3,9.5,951.2,"1,391.73","22,200",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2018,SDM,6,0,15,0,0,2.5,846.8333333,,"146,595","3,671",0,5,0,15,0,0,3,716.6,,"89,595","3,671",0,1,0,0,,0,0,"1,498",,"57,000",0,0,1,0,7,0,0,7,790,,"1,400",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2019,SDM,154,44,73,60.3,0.285714286,0.474025974,"1,156.86",463.2727273,"243,700","30,537",0,13,31,55,56.4,2.384615385,4.230769231,786.5384615,158.0967742,"237,905","30,537",0,141,13,18,72.2,0.092198582,0.127659574,"1,191","1,191","5,795",0,0,145,27,55,49.1,0.186206897,0.379310345,"1,179.88",892.6296296,"13,314",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2020,SDM,23,75,100,75,3.260869565,4.347826087,615.3478261,336.1866667,"441,480","5,980",0,21,68,92,73.9,3.238095238,4.380952381,602.6190476,289.4705882,"418,705","5,980",0,2,7,8,87.5,3.5,4,749,790,"22,775",0,0,8,44,71,62,5.5,8.875,967.25,988.4090909,"14,200",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2021,SDM,83,298,818,36.4,3.590361446,9.855421687,508.253012,324.2818792,"615,000","59,648",0,77,277,761,36.4,3.597402597,9.883116883,465.5194805,274.5559567,"599,625","59,648",0,6,21,57,36.8,3.5,9.5,"1,056.67",980.1904762,"15,375",0,0,63,283,760,37.2,4.492063492,12.06349206,909.7936508,922.5724382,"220,605",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2022,SDM,110,195,601,32.4,1.772727273,5.463636364,"1,070.80",306.0769231,"2,002,390","519,627",0,109,195,588,33.2,1.788990826,5.394495413,"1,073.41",306.0769231,"1,999,190","519,627",0,1,0,13,0,0,13,786,,"3,200",0,0,38,111,447,24.8,2.921052632,11.76315789,"1,040","1,109.62","115,401",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2023,SDM,41,162,308,52.6,3.951219512,7.512195122,856.6097561,437.2345679,"841,129","24,660",0,39,158,295,53.6,4.051282051,7.564102564,728.974359,296.835443,"774,340","24,660",0,2,4,13,30.8,2,6.5,"3,345.50","5,983","66,789",0,0,11,57,120,47.5,5.181818182,10.90909091,"1,205.09","1,442.96","31,701",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14736,2024M1-10,SDM,15,24,52,46.2,1.6,3.466666667,967.2,132.375,"439,016","33,525",0,14,24,36,66.7,1.714285714,2.571428571,"1,024.07",132.375,"430,716","33,525",0,1,0,16,0,0,16,171,,"8,300",0,0,6,36,74,48.6,6,12.33333333,685.5,789,"19,901",0,0,San Diego (SDM),Brown Field Municipal (SDM)
14738,2014,SDP,893,"7,673","14,542",52.8,8.592385218,16.28443449,375.1086226,419.7499023,"5,396,525","963,969","304,713",893,"7,673","14,542",52.8,8.592385218,16.28443449,375.1086226,419.7499023,"5,396,525","963,969","304,713",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2015,SDP,831,"6,087","12,321",49.4,7.324909747,14.8267148,432.4163658,463.8434368,"5,915,942","1,967,461","330,934",831,"6,087","12,321",49.4,7.324909747,14.8267148,432.4163658,463.8434368,"5,915,942","1,967,461","330,934",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2016,SDP,831,"6,298","12,149",51.8,7.578820698,14.61973526,414.7521059,441.2256272,"5,346,822","1,427,417","334,974",831,"6,298","12,149",51.8,7.578820698,14.61973526,414.7521059,441.2256272,"5,346,822","1,427,417","334,974",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2017,SDP,951,"5,815","10,580",55,6.114616193,11.12513144,363.8359621,449.4969905,"6,077,128","1,762,128","689,378",951,"5,815","10,580",55,6.114616193,11.12513144,363.8359621,449.4969905,"6,077,128","1,762,128","689,378",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2018,SDP,"1,028","5,507","10,074",54.7,5.357003891,9.799610895,345.5710117,450.6620665,"6,499,915","1,690,076","895,376","1,028","5,507","10,074",54.7,5.357003891,9.799610895,345.5710117,450.6620665,"6,499,915","1,690,076","895,376",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2019,SDP,888,"7,493","12,499",59.9,8.438063063,14.07545045,301.4313063,392.990391,"5,810,596","989,767","814,804",888,"7,493","12,499",59.9,8.438063063,14.07545045,301.4313063,392.990391,"5,810,596","989,767","814,804",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2020,SDP,906,"3,561","5,744",62,3.930463576,6.33995585,306.2108168,335.0227464,"5,242,170","1,280,436","1,022,581",906,"3,561","5,744",62,3.930463576,6.33995585,306.2108168,335.0227464,"5,242,170","1,280,436","1,022,581",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2021,SDP,"1,058","4,831","8,512",56.8,4.566162571,8.04536862,329.4083176,416.8629683,"6,746,199","1,712,903","1,016,432","1,058","4,831","8,512",56.8,4.566162571,8.04536862,329.4083176,416.8629683,"6,746,199","1,712,903","1,016,432",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2022,SDP,979,"5,846","11,713",49.9,5.971399387,11.96424923,300.1287028,399.2468354,"6,250,955","1,297,929","723,478",979,"5,846","11,713",49.9,5.971399387,11.96424923,300.1287028,399.2468354,"6,250,955","1,297,929","723,478",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2023,SDP,"1,048","7,112","13,934",51,6.786259542,13.29580153,279.3053435,322.9401012,"6,991,146","1,507,899","795,948","1,048","7,112","13,934",51,6.786259542,13.29580153,279.3053435,322.9401012,"6,991,146","1,507,899","795,948",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14738,2024M1-10,SDP,937,"5,365","14,998",35.8,5.725720384,16.00640342,286.3361793,332.8152842,"6,490,134","1,117,937","721,953",937,"5,365","14,998",35.8,5.725720384,16.00640342,286.3361793,332.8152842,"6,490,134","1,117,937","721,953",,,,,,,,,,,,,,,,,,,,,,,Sandpoint (SDP),Sand Point (SDP)
14744,2014,SDX,4,32,44,72.7,8,11,270.5,212.5,"11,000",0,0,4,32,44,72.7,8,11,270.5,212.5,"11,000",0,0,,,,,,,,,,,,,,,,,,,,,,,Sedona (SDX),Sedona Airport (SDX)
14744,2015,SDX,4,20,35,57.1,5,8.75,158,85,"11,420",0,0,4,20,35,57.1,5,8.75,158,85,"11,420",0,0,,,,,,,,,,,,,,,,,,,,,,,Sedona (SDX),Sedona Airport (SDX)
14744,2016,SDX,3,9,9,100,3,3,42.33333333,85,"10,040","2,120",0,3,9,9,100,3,3,42.33333333,85,"10,040","2,120",0,,,,,,,,,,,,,,,,,,,,,,,Sedona (SDX),Sedona Airport (SDX)
14744,2017,SDX,2,8,16,50,4,8,711.5,898.75,"7,700",0,0,2,8,16,50,4,8,711.5,898.75,"7,700",0,0,,,,,,,,,,,,,,,,,,,,,,,Sedona (SDX),Sedona Airport (SDX)
14744,2020,SDX,3,11,26,42.3,3.666666667,8.666666667,383,382.2727273,"5,200",0,0,3,11,26,42.3,3.666666667,8.666666667,383,382.2727273,"5,200",0,0,,,,,,,,,,,,,,,,,,,,,,,Sedona (SDX),Sedona Airport (SDX)
14744,2021,SDX,7,13,77,16.9,1.857142857,11,282.5714286,301.8461538,"20,693",0,0,7,13,77,16.9,1.857142857,11,282.5714286,301.8461538,"20,693",0,0,,,,,,,,,,,,,,,,,,,,,,,Sedona (SDX),Sedona Airport (SDX)
14744,2022,SDX,2,1,21,4.8,0.5,10.5,"1,003","1,621","3,400",0,0,2,1,21,4.8,0.5,10.5,"1,003","1,621","3,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Sedona (SDX),Sedona Airport (SDX)
14744,2023,SDX,4,7,23,30.4,1.75,5.75,500,349.7142857,"11,500","3,572",0,4,7,23,30.4,1.75,5.75,500,349.7142857,"11,500","3,572",0,,,,,,,,,,,,,,,,,,,,,,,Sedona (SDX),Sedona Airport (SDX)
14744,2024M1-10,SDX,6,8,55,14.5,1.333333333,9.166666667,514,728.5,"13,100",0,0,6,8,55,14.5,1.333333333,9.166666667,514,728.5,"13,100",0,0,,,,,,,,,,,,,,,,,,,,,,,Sedona (SDX),Sedona Airport (SDX)
14745,2014,SDY,"1,783","11,716","16,047",73,6.570947841,9,245,245,"3,245,400",0,0,"1,783","11,716","16,047",73,6.570947841,9,245,245,"3,245,400",0,0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2015,SDY,"1,715","9,389","15,426",60.9,5.474635569,8.994752187,244.8810496,245,"3,088,700","1,480",0,"1,715","9,389","15,426",60.9,5.474635569,8.994752187,244.8810496,245,"3,088,700","1,480",0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2016,SDY,"1,683","8,035","15,255",52.7,4.774212715,9.064171123,221.2376708,228.0466708,"3,164,516","1,300",0,"1,683","8,035","15,255",52.7,4.774212715,9.064171123,221.2376708,228.0466708,"3,164,516","1,300",0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2017,SDY,"1,753","8,404","15,777",53.3,4.794067313,9,241.8693668,242.6211328,"3,433,023",0,0,"1,753","8,404","15,777",53.3,4.794067313,9,241.8693668,242.6211328,"3,433,023",0,0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2018,SDY,"1,757","9,745","15,777",61.8,5.546385885,8.979510529,243.9778031,244.7586455,"3,591,082","8,313",0,"1,757","9,745","15,777",61.8,5.546385885,8.979510529,243.9778031,244.7586455,"3,591,082","8,313",0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2019,SDY,"1,766","9,732","15,894",61.2,5.510758777,9,245,245,"3,285,729",0,0,"1,766","9,732","15,894",61.2,5.510758777,9,245,245,"3,285,729",0,0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2020,SDY,"1,800","6,892","16,182",42.6,3.828888889,8.99,245.02,245,"3,243,400","1,491",0,"1,800","6,892","16,182",42.6,3.828888889,8.99,245.02,245,"3,243,400","1,491",0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2021,SDY,"1,733","8,155","15,588",52.3,4.705712637,8.994806694,245.5210617,245.4944206,"3,122,400",823,0,"1,733","8,155","15,588",52.3,4.705712637,8.994806694,245.5210617,245.4944206,"3,122,400",823,0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2022,SDY,"1,442","6,535","12,978",50.4,4.531900139,9,196.0679612,207.2696251,"2,595,600",0,0,"1,442","6,535","12,978",50.4,4.531900139,9,196.0679612,207.2696251,"2,595,600",0,0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2023,SDY,"1,676","8,020","15,084",53.2,4.785202864,9,244.2983294,244.5600998,"3,016,800",0,0,"1,676","8,020","15,084",53.2,4.785202864,9,244.2983294,244.5600998,"3,016,800",0,0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14745,2024M1-10,SDY,"1,405","6,131","12,636",48.5,4.363701068,8.993594306,244.8562278,245,"2,530,700",490,0,"1,405","6,131","12,636",48.5,4.363701068,8.993594306,244.8562278,245,"2,530,700",490,0,,,,,,,,,,,,,,,,,,,,,,,Sidney (SDY),Sidney Richland Regional (SDY)
14747,2014,SEA,"165,571","17,940,182","21,445,974",83.7,108.3534073,129.5273568,"1,160.21","1,473.82","6,246,119,814","396,897,726","19,511,687","147,759","16,121,059","19,162,322",84.1,109.1037365,129.6863271,"1,034.17","1,232.80","5,283,509,638","214,263,398","17,979,652","17,812","1,819,123","2,283,652",79.7,102.1290703,128.2086234,"2,205.73","3,609.76","962,610,176","182,634,328","1,532,035","17,034","1,859,246","2,283,395",81.4,109.1491135,134.0492544,"2,069.68","3,651.89","785,480,469","92,925,781","823,542",Seattle (SEA),Seattle/Tacoma International (SEA)
14747,2015,SEA,"186,421","20,231,351","24,156,910",83.7,108.5250642,129.5825578,"1,165.43","1,492.80","6,937,709,811","411,424,656","21,742,110","165,912","18,067,734","21,455,888",84.2,108.8995009,129.320893,"1,033.92","1,233.11","5,810,648,449","219,765,385","20,955,201","20,509","2,163,617","2,701,022",80.1,105.4959774,131.6993515,"2,229.31","3,661.41","1,127,061,362","191,659,271","786,909","19,705","2,196,513","2,697,482",81.4,111.46983,136.8932758,"2,116.66","3,732.63","947,104,439","109,486,278","2,026,392",Seattle (SEA),Seattle/Tacoma International (SEA)
14747,2016,SEA,"201,752","21,977,739","26,427,070",83.2,108.9344294,130.987896,"1,165.69","1,494.33","7,675,247,515","436,983,514","20,412,199","180,139","19,659,102","23,502,661",83.6,109.1329584,130.4695874,"1,041.11","1,241.40","6,441,635,049","248,499,850","20,254,830","21,613","2,318,637","2,924,409",79.3,107.279739,135.3078703,"2,204.00","3,638.83","1,233,612,466","188,483,664","157,369","20,897","2,345,541","2,923,310",80.2,112.2429535,139.891372,"2,099.29","3,728.70","1,058,933,804","115,624,755","3,905,083",Seattle (SEA),Seattle/Tacoma International (SEA)
14747,2017,SEA,"204,149","22,675,295","26,963,342",84.1,111.0722805,132.0767773,"1,186.61","1,508.86","8,045,346,537","480,265,573","25,027,636","182,727","20,229,293","23,870,681",84.7,110.7077389,130.6357626,"1,059.97","1,249.65","6,795,008,197","296,754,726","24,814,437","21,422","2,446,002","3,092,661",79.1,114.1817757,144.368453,"2,266.85","3,652.61","1,250,338,340","183,510,847","213,199","20,941","2,470,811","3,098,372",79.7,117.98916,147.9572131,"2,204.81","3,740.26","1,154,124,684","152,394,156","5,001,465",Seattle (SEA),Seattle/Tacoma International (SEA)
14747,2018,SEA,"214,844","24,081,549","28,898,275",83.3,112.088534,134.508178,"1,190.97","1,518.18","8,534,755,254","463,630,149","21,961,912","192,807","21,444,141","25,709,111",83.4,111.2207596,133.3411702,"1,073.67","1,265.80","7,272,797,724","297,514,220","21,717,774","22,037","2,637,408","3,189,164",82.7,119.6809003,144.7186096,"2,217.30","3,570.28","1,261,957,530","166,115,929","244,138","21,430","2,637,458","3,185,945",82.8,123.0731685,148.6675222,"2,141.48","3,630.37","1,136,954,963","129,010,819","4,518,716",Seattle (SEA),Seattle/Tacoma International (SEA)
